opinion_id,case_num,start_paragraph_id,stop_paragraph_id,author_appointment_id,author_last_name,ref_appointment_id,ref_last_name,institution_name,institution_class,opinion_class,opinion_size,panel_size,adopt_clerk,intent_deference,interests_positively_affected,interests_negatively_affected
7325,B 927-97,1,12,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
7326,B 927-97,13,22,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7327,B 927-97,23,33,"379,44,41,40,35","Gregow,Svensson,Danelius,Lambe,Regner",41,Danelius,Högsta domstolen,final,majority,5,5,0,12,404,200
7328,B 93-90,1,37,NA,NA,NA,NA,Huddinge TR,first,majority,NA,NA,NA,NA,NA,NA
7329,B 93-90,38,39,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7330,B 93-90,40,41,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7331,B 93-90,42,64,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7332,B 93-90,65,66,"58,46,41","Jermsten,Nyström,Danelius",NA,NA,Högsta domstolen,final,majority,3,8,0,0,0,0
7333,B 93-90,67,80,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,0
7334,B 93-90,81,92,"58,56,46","Jermsten,Heuman,Nyström",NA,NA,Högsta domstolen,final,majority,3,8,0,14,0,0
7335,B 93-90,93,104,"47,40","Solerud,Lambe",47,Solerud,Högsta domstolen,final,minority,2,8,0,13,0,0
7336,B 93-91,4,13,NA,NA,NA,NA,Umeå TR,first,majority,NA,NA,NA,NA,NA,NA
7337,B 93-91,14,25,NA,NA,NA,NA,HovR:n för Övre Norrland,appelate,majority,NA,NA,NA,NA,NA,NA
7338,B 93-91,26,43,"64,51,325,41,38","Vängby,Freyschuss,Sterzel,Danelius,Westlander",41,Danelius,Högsta domstolen,final,majority,5,5,0,12,401,203
7339,B 946-92,1,15,NA,NA,NA,NA,Helsingborgs TR,first,majority,NA,NA,NA,NA,NA,NA
7340,B 946-92,16,21,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
7341,B 946-92,22,26,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,minority,NA,NA,NA,NA,NA,NA
7342,B 946-92,27,33,"64,56,50,325,48","Vängby,Heuman,Lind,Sterzel,Beckman",325,Sterzel,Högsta domstolen,final,majority,5,5,0,12,401,402
7343,B 990-97,1,25,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7344,B 990-97,26,37,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,0
7346,B 990-97,38,50,"64,48,44,39,37","Vängby,Beckman,Svensson,Nilsson,Lennander",44,Svensson,Högsta domstolen,final,majority,5,5,0,12,0,0
7347,B 994-96,2,11,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
7348,B 994-96,12,17,NA,NA,NA,NA,Stockholms TR,first,minority,NA,NA,NA,NA,NA,NA
7349,B 994-96,18,34,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7350,B 994-96,35,38,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
7351,B 994-96,39,49,"64,50,48,45,36","Vängby,Lind,Beckman,Beckman,Thorsson",36,Thorsson,Högsta domstolen,final,majority,5,5,0,14,401,402
7352,T 103-90,1,17,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
7353,T 103-90,18,28,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7355,T 103-90,29,31,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
7356,T 103-90,32,41,"62,52,50,44,40","Bengtsson,Magnusson,Lind,Svensson,Lambe",40,Lambe,Högsta domstolen,final,majority,5,5,0,14,0,0
7357,T 1038-97,1,63,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
7358,T 1038-97,64,82,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7359,T 1038-97,83,96,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
7360,T 1038-97,97,102,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,0
7361,T 1038-97,103,124,"52,48,42","Magnusson,Beckman,Munck",48,Beckman,Högsta domstolen,final,majority,3,5,0,14,0,0
7362,T 1038-97,125,129,"30,32","Håstad,Blomstrand",NA,NA,Högsta domstolen,final,minority,2,5,0,12,301,0
7363,T 105-92,7,12,NA,NA,NA,NA,Växjö TR,first,majority,NA,NA,NA,NA,NA,NA
7364,T 105-92,13,13,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7365,T 105-92,14,18,NA,NA,NA,NA,Göta HovR,appelate,minority,NA,NA,NA,NA,NA,NA
7366,T 105-92,19,27,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,101,0
7367,T 105-92,28,34,"64,50,324,43,40","Vängby,Lind,Gad,Törnell,Lambe",50,Lind,Högsta domstolen,final,majority,5,5,0,14,0,101
7369,T 1064-92,1,20,NA,NA,NA,NA,Sundsvalls TR,first,majority,NA,NA,NA,NA,NA,NA
7370,T 1064-92,21,35,NA,NA,NA,NA,HovR:n för Nedre Norrland,appelate,majority,NA,NA,NA,NA,NA,NA
7371,T 1064-92,36,44,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,309,304
7372,T 1064-92,45,62,"378,52,41,37,38","Knutsson,Magnusson,Danelius,Lennander,Westlander",52,Magnusson,Högsta domstolen,final,majority,5,10,0,12,309,304
7373,T 1064-92,63,84,NA,NA,NA,NA,Göteborgs TR,first,majority,NA,NA,NA,NA,NA,NA
7374,T 1064-92,85,94,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
7375,T 1064-92,95,101,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,minority,NA,NA,NA,NA,NA,NA
7376,T 1064-92,102,111,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,309,304
7377,T 1067-95,1,31,NA,NA,NA,NA,Sjuhäradsbygdens TR,first,majority,NA,NA,NA,NA,NA,NA
7378,T 1067-95,32,43,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
7379,T 1067-95,44,57,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,0
7381,T 1067-95,58,60,"379,48,46,45,38","Gregow,Beckman,Nyström,Beckman,Westlander",48,Beckman,Högsta domstolen,final,majority,5,6,0,0,0,0
7382,T 107-96,1,23,NA,NA,NA,NA,Landskrona TR,first,majority,NA,NA,NA,NA,NA,NA
7383,T 107-96,24,33,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
7384,T 107-96,34,41,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,"306,203",401
7385,T 107-96,42,51,"379,41,39","Gregow,Danelius,Nilsson",NA,NA,Högsta domstolen,final,majority,3,5,0,14,401,306
7386,T 107-96,52,64,"50,46","Lind,Nyström",46,Nyström,Högsta domstolen,final,minority,2,5,0,14,"306,203",401
7388,T 1112-96,1,12,NA,NA,NA,NA,Enköpings TR,first,majority,NA,NA,NA,NA,NA,NA
7389,T 1112-96,13,24,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7390,T 1112-96,25,36,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,316
7391,T 1112-96,37,51,"55,46,36,33,32","Gregow,Nyström,Thorsson,Victor,Blomstrand",32,Blomstrand,Högsta domstolen,final,majority,5,5,0,14,316,0
7392,T 1129-97,1,59,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
7393,T 1129-97,60,80,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7394,T 1129-97,81,104,"379,42,36,32,29","Gregow,Munck,Thorsson,Blomstrand,Lundius",42,Munck,Högsta domstolen,final,majority,5,5,0,12,315,0
7395,T 1138-92,6,17,NA,NA,NA,NA,Mölndals TR,first,majority,NA,NA,NA,NA,NA,NA
7396,T 1138-92,18,32,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
7397,T 1138-92,33,46,"378,48,46,43,37","Knutsson,Beckman,Nyström,Törnell,Lennander",46,Nyström,Högsta domstolen,final,majority,5,5,0,12,300,300
7398,T 1138-97,1,12,NA,NA,NA,NA,Stenungsunds TR,first,majority,NA,NA,NA,NA,NA,NA
7399,T 1138-97,13,20,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
7400,T 1138-97,21,28,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,minority,NA,NA,NA,NA,NA,NA
7401,T 1138-97,29,35,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,315,0
7402,T 1138-97,36,46,"378,44,41,40,31","Knutsson,Svensson,Danelius,Lambe,Pripp",44,Svensson,Högsta domstolen,final,majority,5,5,0,12,0,315
7403,T 114-90,1,41,NA,NA,NA,NA,Malmö TR,first,majority,NA,NA,NA,NA,NA,NA
7404,T 114-90,42,59,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
7405,T 114-90,60,64,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,minority,NA,NA,NA,NA,NA,NA
7406,T 114-90,65,77,"62,51,48,43,40","Bengtsson,Freyschuss,Beckman,Törnell,Lambe",43,Törnell,Högsta domstolen,final,majority,5,5,0,12,0,306
7407,T 1144-92,3,30,NA,NA,NA,NA,Eksjö TR,first,majority,NA,NA,NA,NA,NA,NA
7408,T 1144-92,31,38,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7409,T 1144-92,39,43,NA,NA,NA,NA,Göta HovR,appelate,minority,NA,NA,NA,NA,NA,NA
7410,T 1144-92,44,52,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,300,100
7411,T 1144-92,53,60,"52,48,42,39,35","Magnusson,Beckman,Munck,Nilsson,Regner",39,Nilsson,Högsta domstolen,final,majority,5,5,0,12,0,0
7412,T 1154-92,1,26,NA,NA,NA,NA,Leksands TR,first,majority,NA,NA,NA,NA,NA,NA
7413,T 1154-92,27,43,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7414,T 1154-92,44,50,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,300,0
7415,T 1154-92,51,60,"58,50,47,40,35","Jermsten,Lind,Solerud,Lambe,Regner",50,Lind,Högsta domstolen,final,majority,5,5,0,14,0,300
7416,T 1212-95,4,9,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
7417,T 1212-95,12,25,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7418,T 1212-95,25,28,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
7419,T 1212-95,32,43,"378,48,35,33,32","Knutsson,Beckman,Regner,Victor,Blomstrand",48,Beckman,Högsta domstolen,final,majority,5,5,0,14,0,0
7420,T 1237-96,9,15,NA,NA,NA,NA,Malmö TR,first,majority,NA,NA,NA,NA,NA,NA
7421,T 1237-96,16,32,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
7422,T 1237-96,33,43,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,0,0
7423,T 1237-96,44,56,"50,47,44,41,38","Lind,Solerud,Svensson,Danelius,Westlander",44,Svensson,Högsta domstolen,final,majority,5,5,0,14,0,0
7424,T 1247-97,2,30,NA,NA,NA,NA,Umeå TR,first,majority,NA,NA,NA,NA,NA,NA
7425,T 1247-97,31,45,NA,NA,NA,NA,HovR:n för Övre Norrland,appelate,majority,NA,NA,NA,NA,NA,NA
7426,T 1247-97,49,65,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
7427,T 1247-97,66,77,"48,42,35,29","Beckman,Munck,Regner,Lundius",42,Munck,Högsta domstolen,final,majority,4,5,0,12,0,0
7428,T 1247-97,78,90,379,Gregow,NA,NA,Högsta domstolen,final,minority,1,5,0,12,0,0
7429,T 1327-95,1,18,NA,NA,NA,NA,Eskilstuna TR,first,majority,NA,NA,NA,NA,NA,NA
7430,T 1327-95,19,31,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7431,T 1327-95,32,37,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,0,0,0
7432,T 1327-95,38,47,"378,52,44,36,33","Knutsson,Magnusson,Svensson,Thorsson,Victor",36,Thorsson,Högsta domstolen,final,majority,5,5,0,12,0,0
7433,T 1383-92,6,31,NA,NA,NA,NA,Örebro TR,first,majority,NA,NA,NA,NA,NA,NA
7434,T 1383-92,32,50,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7435,T 1383-92,51,56,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
7436,T 1383-92,57,68,"378,379,48,41,39","Knutsson,Gregow,Beckman,Danelius,Nilsson",48,Beckman,Högsta domstolen,final,majority,5,5,0,14,0,0
7437,T 1386-97,2,69,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
7438,T 1386-97,70,89,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7439,T 1386-97,90,102,"379,48,35,33,32","Gregow,Beckman,Regner,Victor,Blomstrand",32,Blomstrand,Högsta domstolen,final,majority,5,5,0,12,0,0
7440,T 1414-92,3,20,NA,NA,NA,NA,Vänersborgs TR,first,majority,NA,NA,NA,NA,NA,NA
7441,T 1414-92,43,52,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,300,102
7442,T 1414-92,43,52,"64,56,48,46,43","Vängby,Heuman,Beckman,Nyström,Törnell",43,Törnell,Högsta domstolen,final,majority,5,5,1,12,300,102
7443,T 142-90,1,22,NA,NA,NA,NA,Sundsvalls TR,first,majority,NA,NA,NA,NA,NA,NA
7444,T 142-90,23,34,NA,NA,NA,NA,HovR:n för Nedre Norrland,appelate,majority,NA,NA,NA,NA,NA,NA
7445,T 142-90,47,67,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
7446,T 142-90,68,79,"380,58,379,51","Nyman,Jermsten,Gregow,Freyschuss",NA,NA,Högsta domstolen,final,majority,4,5,0,12,0,0
7447,T 142-90,80,87,39,Nilsson,39,Nilsson,Högsta domstolen,final,minority,1,5,0,12,300,0
7448,T 142-95,3,31,NA,NA,NA,NA,Lunds TR,first,majority,NA,NA,NA,NA,NA,NA
7449,T 142-95,32,44,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
7450,T 142-95,45,55,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,300,309
7451,T 142-95,56,67,"55,48,44,41,40","Gregow,Beckman,Svensson,Danelius,Lambe",41,Danelius,Högsta domstolen,final,majority,5,5,0,12,300,309
7452,T 142-96,1,17,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
7453,T 142-96,18,25,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7454,T 142-96,26,33,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,301,0
7455,T 142-96,34,48,"378,55,47,42,39","Knutsson,Gregow,Solerud,Munck,Nilsson",42,Munck,Högsta domstolen,final,majority,5,5,0,14,301,0
7456,T 143-90,1,19,NA,NA,NA,NA,Vänersborgs TR,first,majority,NA,NA,NA,NA,NA,NA
7457,T 143-90,20,30,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
7458,T 143-90,31,42,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,33,304,309
7459,T 143-90,43,50,"66,62,56,51,40","Knutsson,Bengtsson,Heuman,Freyschuss,Lambe",62,Bengtsson,Högsta domstolen,final,majority,5,5,0,14,304,309
7460,T 1441-97,2,69,NA,NA,NA,NA,Sala TR,first,majority,NA,NA,NA,NA,NA,NA
7461,T 1441-97,70,80,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7462,T 1441-97,81,87,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,102,300
7463,T 1441-97,88,98,"55,50,46,31","Gregow,Lind,Nyström,Pripp",31,Pripp,Högsta domstolen,final,majority,4,5,0,14,300,102
7464,T 1441-97,99,101,36,Thorsson,NA,NA,Högsta domstolen,final,minority,1,5,0,12,300,102
7465,T 1475-95,1,41,NA,NA,NA,NA,Göteborgs TR,first,majority,NA,NA,NA,NA,NA,NA
7466,T 1475-95,42,54,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
7467,T 1475-95,55,63,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,312,0
7468,T 1475-95,64,71,"47,46,42,37,35","Solerud,Nyström,Munck,Lennander,Regner",37,Lennander,Högsta domstolen,final,majority,5,5,0,12,312,0
7469,T 1543-96,2,18,NA,NA,NA,NA,Sundsvalls TR,first,majority,NA,NA,NA,NA,NA,NA
7470,T 1543-96,21,46,NA,NA,NA,NA,HovR:n för Nedre Norrland,appelate,majority,NA,NA,NA,NA,NA,NA
7471,T 1543-96,57,65,"50,48,42,41,38","Lind,Beckman,Munck,Danelius,Westlander",38,Westlander,Högsta domstolen,final,majority,5,5,0,12,309,310
7472,T 16-91,12,23,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
7473,T 16-91,26,36,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7474,T 16-91,33,33,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
7475,T 16-91,38,48,"378,42,39","Knutsson,Munck,Nilsson",NA,NA,Högsta domstolen,final,majority,3,5,0,14,315,315
7476,T 16-91,50,55,"55,43","Gregow,Törnell",55,Gregow,Högsta domstolen,final,minority,2,5,0,12,315,315
7477,T 161-90,1,24,NA,NA,NA,NA,Trelleborgs TR,first,majority,NA,NA,NA,NA,NA,NA
7478,T 161-90,25,32,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
7479,T 161-90,42,42,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
7480,T 161-90,43,49,"378,56,48,37","Knutsson,Heuman,Beckman,Lennander",37,Lennander,Högsta domstolen,final,majority,4,5,0,12,300,0
7481,T 161-90,50,53,42,Munck,NA,NA,Högsta domstolen,final,minority,1,5,0,12,0,300
7482,T 162-92,2,26,NA,NA,NA,NA,Borås TR,first,majority,NA,NA,NA,NA,NA,NA
7483,T 162-92,27,40,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
7484,T 162-92,41,56,"43,41,37","Törnell,Danelius,Lennander",41,Danelius,Högsta domstolen,final,majority,3,5,0,12,310,"102,309"
7485,T 162-92,57,63,"50,52","Lind,Magnusson",NA,NA,Högsta domstolen,final,minority,2,5,0,12,"309,102",310
7487,T 1640-92,3,7,NA,NA,NA,NA,Luleå TR,first,majority,NA,NA,NA,NA,NA,NA
7488,T 1640-92,12,26,NA,NA,NA,NA,HovR:n för Övre Norrland,appelate,majority,NA,NA,NA,NA,NA,NA
7489,T 1640-92,31,39,NA,NA,NA,NA,HovR:n för Övre Norrland,other,other,NA,NA,NA,NA,NA,NA
7490,T 1640-92,41,45,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
7491,T 1640-92,46,59,"379,50,324,46,43","Gregow,Lind,Gad,Nyström,Törnell",324,Gad,Högsta domstolen,final,majority,5,5,0,12,0,0
7495,T 167-91,34,38,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
7496,T 167-91,39,57,"378,52,50,46,37","Knutsson,Magnusson,Lind,Nyström,Lennander",52,Magnusson,Högsta domstolen,final,majority,5,10,0,14,0,0
7497,T 167-91,85,85,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,0,0,0
7498,T 1679-91,9,18,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
7499,T 1679-91,20,26,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7500,T 1679-91,30,38,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,313,312
7501,T 1679-91,39,48,"51,42,41,40,38","Freyschuss,Munck,Danelius,Lambe,Westlander",42,Munck,Högsta domstolen,final,majority,5,5,0,12,313,312
7502,T 1680-97,1,20,NA,NA,NA,NA,Malmö TR,first,majority,NA,NA,NA,NA,NA,NA
7503,T 1680-97,21,33,NA,NA,NA,NA,HovR:n över Skåne och Blekinge,appelate,majority,NA,NA,NA,NA,NA,NA
7504,T 1680-97,34,42,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,314,0
7505,T 1680-97,43,53,"52,46,42,41,32","Magnusson,Nyström,Munck,Danelius,Blomstrand",32,Blomstrand,Högsta domstolen,final,majority,5,5,0,12,314,0
7506,T 1691-91,4,15,NA,NA,NA,NA,Uppsala TR,first,majority,NA,NA,NA,NA,NA,NA
7507,T 1691-91,16,23,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7508,T 1691-91,24,33,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,300,300
7509,T 1691-91,34,43,"380,42,39","Nyman,Munck,Nilsson",39,Nilsson,Högsta domstolen,final,majority,3,5,0,13,0,0
7510,T 1691-91,44,44,"64,63","Vängby,Palm",NA,NA,Högsta domstolen,final,minority,2,5,0,0,300,300
7511,T 1701-96,5,22,NA,NA,NA,NA,Lycksele TR,first,majority,NA,NA,NA,NA,NA,NA
7512,T 1701-96,23,32,NA,NA,NA,NA,HovR:n för Övre Norrland,appelate,majority,NA,NA,NA,NA,NA,NA
7513,T 1701-96,33,43,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
7514,T 1701-96,44,55,"378,48,44,35,33","Knutsson,Beckman,Svensson,Regner,Victor",35,Regner,Högsta domstolen,final,majority,5,5,0,14,401,"203,306"
7515,T 1702-96,5,22,NA,NA,NA,NA,Lycksele TR,first,majority,NA,NA,NA,NA,NA,NA
7516,T 1702-96,23,32,NA,NA,NA,NA,HovR:n för Övre Norrland,appelate,majority,NA,NA,NA,NA,NA,NA
7517,T 1702-96,33,43,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,401,"203,306,402"
7518,T 1702-96,44,55,"378,48,44,35,33","Knutsson,Beckman,Svensson,Regner,Victor",35,Regner,Högsta domstolen,final,majority,5,5,0,14,401,"203,306,402"
7519,T 1712-95,2,21,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
7520,T 1712-95,24,36,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7521,T 1712-95,39,41,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,0,0,0
7522,T 1712-95,42,51,"64,48,46,37,36","Vängby,Beckman,Nyström,Lennander,Thorsson",37,Lennander,Högsta domstolen,final,majority,5,5,0,12,313,312
7523,T 174-91,34,38,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
7524,T 174-91,39,57,"378,52,50,46,37","Knutsson,Magnusson,Lind,Nyström,Lennander",52,Magnusson,Högsta domstolen,final,majority,5,10,0,14,0,0
7525,T 174-91,85,85,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
7526,T 175-92,1,17,NA,NA,NA,NA,Mariestads TR,first,majority,NA,NA,NA,NA,NA,NA
7527,T 175-92,18,26,NA,NA,NA,NA,Göta HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7528,T 175-92,27,27,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
7529,T 1778-92,1,43,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
7530,T 1778-92,44,52,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7531,T 1778-92,53,56,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
7532,T 1778-92,78,85,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,315,0
7533,T 1778-92,86,96,"64,48,46,40,35","Vängby,Beckman,Nyström,Lambe,Regner",48,Beckman,Högsta domstolen,final,majority,5,5,0,12,315,0
7536,T 179-90,1,21,NA,NA,NA,NA,Halmstads TR,first,majority,NA,NA,NA,NA,NA,NA
7537,T 179-90,22,33,NA,NA,NA,NA,HovR:n för Västra Sverige,appelate,majority,NA,NA,NA,NA,NA,NA
7538,T 179-90,34,34,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,0,0
7539,T 179-90,35,45,"378,62,324,41,40","Knutsson,Bengtsson,Gad,Danelius,Lambe",40,Lambe,Högsta domstolen,final,majority,5,5,0,12,309,0
7540,T 179-90,0,0,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA
7541,T 1824-92,2,8,NA,NA,NA,NA,Köpings TR,first,majority,NA,NA,NA,NA,NA,NA
7542,T 1824-92,9,22,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7543,T 1824-92,23,26,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
7544,T 1824-92,27,38,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,12,"203,306",401
7545,T 1824-92,27,38,"64,56,324,43,40","Vängby,Heuman,Gad,Törnell,Lambe",56,Heuman,Högsta domstolen,final,majority,5,5,1,12,"203,306",401
7546,T 1841-97,1,14,NA,NA,NA,NA,vid TR,first,majority,NA,NA,NA,NA,NA,NA
7547,T 1841-97,15,22,NA,NA,NA,NA,HovR:n för Nedre Norrland,appelate,majority,NA,NA,NA,NA,NA,NA
7548,T 1841-97,23,35,NA,NA,NA,NA,Högsta domstolen,final,clerk,NA,NA,0,14,401,306
7549,T 1841-97,36,44,"44,41,36,32,29","Svensson,Danelius,Thorsson,Blomstrand,Lundius",41,Danelius,Högsta domstolen,final,majority,5,5,0,12,401,306
7550,T 1872-97,1,40,NA,NA,NA,NA,Stockholms TR,first,majority,NA,NA,NA,NA,NA,NA
7551,T 1872-97,41,52,NA,NA,NA,NA,Svea HovR,appelate,majority,NA,NA,NA,NA,NA,NA
7552,T 1872-97,0,0,NA,NA,NA,NA,,,,NA,NA,NA,NA,NA,NA
7553,T 1872-97,53,53,NA,NA,NA,NA,Svea HovR,appelate,minority,NA,NA,NA,NA,NA,NA
