ooc_id,case_num,claim_id,claim_side,claim_class,claim_money,claim_other,opinion_id,outcome_money,outcome_other
7013,B 2860-93,1529,1,2,NA,stöld,3868,NA,3
7014,B 2860-93,1529,1,2,NA,stöld,3869,NA,3
7015,B 2860-93,1529,1,2,NA,stöld,3870,NA,3
7016,B 2860-93,1530,1,2,NA,stöld,3868,NA,3
7017,B 2860-93,1530,1,2,NA,stöld,3869,NA,3
7018,B 2860-93,1530,1,2,NA,stöld,3870,NA,3
7019,B 2860-93,1531,1,2,NA,tillgrepp av fortskaffningsmedel,3868,NA,3
7020,B 2860-93,1531,1,2,NA,tillgrepp av fortskaffningsmedel,3869,NA,3
7021,B 2860-93,1531,1,2,NA,tillgrepp av fortskaffningsmedel,3870,NA,3
7022,B 2860-93,1532,1,2,NA,stöld,3868,NA,3
7023,B 2860-93,1532,1,2,NA,stöld,3869,NA,3
7024,B 2860-93,1532,1,2,NA,stöld,3870,NA,3
7025,B 2860-93,1533,1,2,NA,stöld,3868,NA,3
7026,B 2860-93,1533,1,2,NA,stöld,3869,NA,3
7027,B 2860-93,1533,1,2,NA,stöld,3870,NA,3
7028,B 2860-93,1534,1,2,NA,stöld,3868,NA,3
7029,B 2860-93,1534,1,2,NA,stöld,3869,NA,3
7030,B 2860-93,1534,1,2,NA,stöld,3870,NA,3
7031,B 2860-93,1535,1,2,NA,tillgrepp av fortskaffningsmedel,3868,NA,3
7032,B 2860-93,1535,1,2,NA,tillgrepp av fortskaffningsmedel,3869,NA,3
7033,B 2860-93,1535,1,2,NA,tillgrepp av fortskaffningsmedel,3870,NA,3
7034,B 2860-93,1536,1,2,NA,grovt rån,3868,NA,2
7035,B 2860-93,1536,1,2,NA,grovt rån,3869,NA,2
7036,B 2860-93,1536,1,2,NA,grovt rån,3870,NA,2
7037,T 2223-03,1537,1,2,NA,tillstånd till miljöfarlig verksamhet,3440,NA,3
7038,T 2223-03,1537,1,2,NA,tillstånd till miljöfarlig verksamhet,3441,NA,3
7045,T 3040-03,1539,1,1,15,NA,3463,0,NA
7046,T 3040-03,1539,1,1,15,NA,3464,NA,NA
7047,T 3040-03,1539,1,1,15,NA,3465,NA,NA
7048,T 3040-03,1539,1,1,15,NA,3466,NA,NA
7049,T 3040-03,1539,1,1,15,NA,3467,0,NA
7050,T 3040-03,1539,1,1,15,NA,3468,NA,NA
7051,T 3040-03,1539,1,1,15,NA,3469,NA,NA
7052,T 3040-03,1539,1,1,15,NA,3470,NA,NA
7053,T 453-03,1540,1,2,NA,mord,3496,NA,2
7054,T 453-03,1540,1,2,NA,mord,3497,NA,2
7055,T 453-03,1540,1,2,NA,mord,3498,NA,2
7056,T 453-03,1540,1,2,NA,mord,3499,NA,2
7057,T 453-03,1541,1,1,400000,NA,3496,200000,NA
7058,T 453-03,1541,1,1,400000,NA,3497,200000,NA
7059,T 453-03,1541,1,1,400000,NA,3498,200000,NA
7060,T 453-03,1541,1,1,400000,NA,3499,200000,NA
7065,B 3942-98,1543,1,2,NA,grovt rån,3564,NA,2
7066,B 3942-98,1543,1,2,NA,grovt rån,3565,NA,0
7067,B 3942-98,1543,1,2,NA,grovt rån,3566,NA,2
7068,B 3942-98,1543,1,2,NA,grovt rån,3567,NA,2
7069,B 4083-98,1544,1,2,NA,olovlig befattning med smuggelgods,3576,NA,2
7079,B 4591-98,1546,1,2,NA,försök till varusmuggling,3584,NA,3
7080,B 4591-98,1546,1,2,NA,försök till varusmuggling,3585,NA,2
7081,B 4591-98,1546,1,2,NA,försök till varusmuggling,3586,NA,2
7082,B 4591-98,1546,1,2,NA,försök till varusmuggling,3587,NA,1
7083,B 4591-98,1546,1,2,NA,försök till varusmuggling,3588,NA,0
7084,B 4868-98,1547,1,2,NA,försök till varusmuggling,3598,NA,3
7085,B 4868-98,1547,1,2,NA,försök till varusmuggling,3599,NA,3
7086,B 4868-98,1547,1,2,NA,försök till varusmuggling,3600,NA,2
7087,B 4868-98,1547,1,2,NA,försök till varusmuggling,3601,NA,3
7088,B 2399-03,1548,1,2,NA,grov narkotikasmuggling,3234,NA,2
7089,B 2399-03,1548,1,2,NA,grov narkotikasmuggling,3235,NA,3
7090,B 2399-03,1548,1,2,NA,grov narkotikasmuggling,3236,NA,3
7091,B 2399-03,1548,1,2,NA,grov narkotikasmuggling,3237,NA,3
7092,B 2399-03,1549,1,2,NA,utvisning,3234,NA,3
7093,B 2399-03,1549,1,2,NA,utvisning,3235,NA,3
7094,B 2399-03,1549,1,2,NA,utvisning,3236,NA,3
